------------------------
picolo startup completed
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0ddr:0 data:0
la data:0
last ast addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
las
last addr:0 dat addr:0 data:0ta:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0ddr:0 data:0
l data:0
last aast addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 st addr:0 data:0data:0
last addr:0 data:0
la
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
las
last addr:0 dt addr:0 data:0ata:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
last addr:0 data:0
